254|0|4
255|0|2
256|1|0
257|0|2
258|1|0
259|0|2
260|1|8
261|0|2
262|1|4
263|0|2
264|0|8
265|0|2
266|1|0
267|0|2
268|1|0
269|0|2
270|1|0
271|0|2
272|1|0
273|0|2
274|1|8
275|0|2
276|1|8
277|0|2
278|1|8
279|0|2
280|0|4
281|0|2
282|1|8
283|0|2
284|0|4
285|0|2
286|0|4
287|0|2
288|1|0
289|0|2
290|1|0
291|0|2
292|1|0
293|0|2
294|1|0
295|0|2
296|1|0
297|0|2
298|0|4
299|0|2
300|0|5
301|0|2
302|1|0
303|0|2
304|1|0
305|0|2
306|1|0
307|0|2
308|1|8
309|0|2
310|1|0
311|0|2
312|1|0
313|0|2
314|1|0
315|0|2
316|1|0
317|0|2
318|1|0
319|0|2
320|0|5
321|0|2
322|0|4
323|0|2
324|1|8
325|0|2
326|0|4
327|0|2
328|0|1
329|0|2
330|1|8
331|0|2
332|1|8
333|0|2
334|0|4
335|0|2
336|1|8
337|0|2
338|0|2
339|0|2
340|0|8
341|0|2
342|1|0
343|0|2
344|1|0
345|0|2
346|1|0
347|0|2
348|1|0
349|0|2
350|1|0
351|0|2
352|1|0
353|0|2
354|1|0
355|0|2
356|1|0
357|0|2
358|1|8
359|0|2
360|1|8
361|0|2
362|1|0
363|0|2
364|1|0
365|0|2
366|1|0
367|0|2
368|0|4
369|0|2
370|1|0
371|0|2
372|1|0
373|0|2
374|1|0
375|0|2
376|1|5
377|0|2
378|0|1
379|0|2
380|1|8
381|0|2
382|0|8
383|0|2
384|0|4
385|0|2
386|0|4
387|0|2
388|0|4
389|0|2
390|1|4
391|0|2
392|1|3
393|0|2
394|0|8
395|0|2
396|0|8
397|0|2
398|0|4
399|0|2
400|1|0
401|0|2
402|1|0
403|0|2
404|1|0
405|0|2
406|0|4
407|0|2
408|1|8
409|0|2
410|0|4
411|0|2
412|0|5
413|0|2
414|0|5
415|0|2
416|0|5
417|0|2
418|0|5
419|0|2
420|0|5
421|0|2
422|0|5
423|0|2
424|0|5
425|0|2
426|0|5
427|0|2
428|0|8
429|0|2
430|0|8
431|0|2
432|0|5
433|0|2
434|0|5
435|0|2
436|0|5
437|0|2
438|1|5
439|0|2
440|1|8
441|0|2
442|1|8
443|0|2
444|0|4
445|0|2
446|1|0
447|0|2
448|1|0
449|0|2
450|1|0
451|0|2
452|1|0
453|0|2
454|1|8
455|0|2
456|1|2
457|0|2
458|2|8
459|0|2
460|0|4
461|0|2
462|1|0
463|0|2
464|1|0
465|0|2
466|1|0
467|0|2
468|1|0
469|0|2
470|1|0
471|0|2
472|1|0
473|0|2
474|1|0
475|0|2
476|1|0
477|0|2
478|1|8
479|0|2
480|0|4
481|0|2
482|0|8
483|0|2
484|0|8
485|0|2
486|0|8
487|0|2
488|1|0
489|0|2
490|1|0
491|0|2
492|1|0
493|0|2
494|1|0
495|0|2
496|1|0
497|0|2
498|1|0
499|0|2
500|1|0
501|0|2
502|1|0
503|0|2
504|1|0
505|0|2
506|1|0
507|0|2
508|1|0
509|0|2
510|1|8
511|0|2
512|1|8
513|0|2
514|1|8
515|0|2
516|1|8
517|0|2
518|1|8
519|0|2
520|1|8
521|0|2
522|1|8
523|0|2
524|1|0
525|0|2
526|1|8
527|0|2
528|0|4
529|0|2
530|1|0
531|0|2
532|1|0
533|0|2
534|1|0
535|0|2
536|1|0
537|0|2
538|1|0
539|0|2
540|0|4
541|0|2
542|1|8
543|0|2
544|0|8
545|0|2
546|0|8
547|0|2
548|1|8
549|0|2
550|2|8
551|0|2
552|3|4
553|0|2
554|2|8
555|0|2
556|0|5
557|0|2
558|0|5
559|0|2
560|0|5
561|0|2
562|0|5
563|0|2
564|0|5
565|0|2
566|0|5
567|0|2
568|0|5
569|0|2
570|0|5
571|0|2
572|1|0
573|0|2
574|1|0
575|0|2
576|1|0
577|0|2
578|1|8
579|0|2
580|1|8
581|0|2
582|1|0
583|0|2
584|1|0
585|0|2
586|1|0
587|0|2
588|1|0
589|0|2
590|1|0
591|0|2
592|1|0
593|0|2
594|1|0
595|0|2
596|4|2
597|0|2
598|4|2
599|0|2
600|1|0
601|0|2
602|1|0
603|0|2
604|1|0
605|0|2
606|1|5
607|0|2
608|0|8
609|0|2
610|0|5
611|0|2
612|0|4
613|0|2
614|0|4
615|0|2
616|0|4
617|0|2
618|0|4
619|0|2
620|0|5
621|0|2
622|2|8
623|0|2
624|1|4
625|0|2
626|1|8
627|0|2
628|1|8
629|0|2
630|1|8
631|0|2
632|1|8
633|0|2
634|1|8
635|0|2
636|1|8
637|0|2
638|1|8
639|0|2
640|1|8
641|0|2
642|1|8
643|0|2
644|1|8
645|0|2
646|1|8
647|0|2
648|1|8
649|0|2
650|0|5
651|0|2
652|2|1
653|0|2
654|1|8
655|0|2
656|0|8
657|0|2
658|0|8
659|0|2
660|0|8
661|0|2
662|1|0
663|0|2
664|1|8
665|0|2
666|1|8
667|0|2
668|1|8
669|0|2
670|1|8
671|0|2
672|1|0
673|0|2
674|1|0
675|0|2
676|0|4
677|0|2
678|1|0
679|0|2
680|1|5
681|0|2
682|0|5
683|0|2
684|1|5
685|0|2
686|3|5
687|0|2
688|0|4
689|0|2
690|1|0
691|0|2
692|1|0
693|0|2
694|1|0
695|0|2
696|0|4
697|0|2
698|1|0
699|0|2
700|1|0
701|0|2
702|1|0
703|0|2
704|1|0
705|0|2
706|1|0
707|0|2
708|1|0
709|0|2
710|1|0
711|0|2
712|0|4
713|0|2
714|1|5
715|0|2
716|1|5
717|0|2
718|4|10
719|0|2
720|4|10
721|0|2
722|0|4
723|0|2
724|1|0
725|0|2
726|1|8
727|0|2
728|1|5
729|0|2
730|1|0
731|0|2
732|1|8
733|0|2
734|1|0
735|0|2
736|1|0
737|0|2
738|1|0
739|0|2
740|0|3
741|0|2
742|1|4
743|0|2
744|1|4
745|0|2
746|1|4
747|0|2
748|1|4
749|0|2
750|0|4
751|0|2
752|0|4
753|0|2
754|1|0
755|0|2
756|0|2
757|0|2
758|0|3
759|0|2
760|1|0
761|0|2
762|0|8
763|0|2
764|1|8
765|0|2
766|1|0
767|0|2
768|1|0
769|0|2
770|1|0
771|0|2
772|1|0
773|0|2
774|0|5
775|0|2
776|1|5
777|0|2
778|1|8
779|0|2
780|1|5
781|0|2
782|0|4
783|0|2
784|0|5
785|0|2
786|0|5
787|0|2
788|1|0
789|0|2
790|1|0
791|0|2
792|1|0
793|0|2
794|1|0
795|0|2
796|1|0
797|0|2
798|1|0
799|0|2
800|1|0
801|0|2
802|1|0
803|0|2
804|1|0
805|0|2
806|1|0
807|0|2
808|1|0
809|0|2
810|1|0
811|0|2
812|1|0
813|0|2
814|1|0
815|0|2
816|1|0
817|0|2
818|1|0
819|0|2
820|1|0
821|0|2
822|0|4
823|0|2
824|4|2
825|0|2
826|1|4
827|0|2
828|1|4
829|0|2
830|0|4
831|0|2
832|1|8
833|0|2
834|0|4
835|0|2
836|4|10
837|0|2
838|1|0
839|0|2
840|1|0
841|0|2
842|0|5
843|0|2
844|1|0
845|0|2
846|0|5
847|0|2
848|0|5
849|0|2
850|0|5
851|0|2
852|1|0
853|0|2
854|0|5
855|0|2
856|1|8
857|0|2
858|0|8
859|0|2
860|0|8
861|0|2
862|0|8
863|0|2
864|1|0
865|0|2
866|0|5
867|0|2
868|0|5
869|0|2
870|1|0
871|0|2
872|0|5
873|0|2
874|0|5
875|0|2
876|1|0
877|0|2
878|1|0
879|0|2
880|0|1
881|0|2
882|1|0
883|0|2
884|1|8
885|0|2
886|0|8
887|0|2
888|0|1
889|0|2
890|1|0
891|0|2
892|1|0
893|0|2
894|1|0
895|0|2
896|1|0
897|0|2
898|1|0
899|0|2
900|1|0
901|0|2
902|1|8
903|0|2
904|1|0
905|0|2
906|1|0
907|0|2
908|1|0
909|0|2
910|1|0
911|0|2
912|4|2
913|0|2
914|0|5
915|0|2
916|0|5
917|0|2
918|0|5
919|0|2
920|0|5
921|0|2
922|0|5
923|0|2
924|0|5
925|0|2
926|2|8
927|0|2
928|0|5
929|0|2
930|1|0
931|0|2
932|0|2
933|0|2
934|0|2
935|0|2
936|1|0
937|0|2
938|1|0
939|0|2
940|1|0
941|0|2
942|0|4
943|0|2
944|1|5
945|0|2
946|0|2
947|0|2
948|0|2
949|0|2
950|0|5
951|0|2
952|4|2
953|0|2
954|0|1
955|0|2
956|0|5
957|0|2
958|0|5
959|0|2
960|0|5
961|0|2
962|0|5
963|0|2
964|0|5
965|0|2
966|0|4
967|0|2
968|0|4
969|0|2
970|1|2
971|0|2
972|3|3
973|0|2
974|0|2
975|0|2
976|0|2
977|0|2
978|1|4
979|0|2
980|1|8
981|0|2
982|1|4
983|0|2
984|0|2
985|0|2
986|0|8
987|0|2
988|0|8
989|0|2
990|0|6
991|0|2
992|0|4
993|0|2
994|1|6
995|0|2
996|0|6
997|0|2
998|2|6
999|0|2
1000|1|8
1001|0|2
1002|1|4
1003|0|2
1004|1|6
1005|0|2
1006|1|8
1007|0|2
1008|0|5
1009|0|2
1010|1|0
1011|0|2
1012|1|0
1013|0|2
1014|1|0
1015|0|2
1016|1|0
1017|0|2
1018|1|0
1019|0|2
1020|1|0
1021|0|2
1022|1|0
1023|0|2
1024|1|0
1025|0|2
1026|1|0
1027|0|2
1028|1|0
1029|0|2
1030|1|0
1031|0|2
1032|1|0
1033|0|2
1034|1|0
1035|0|2
1036|1|0
1037|0|2
1038|0|6
1039|0|2
1040|0|8
1041|0|2
1042|0|2
1043|0|2
1044|0|5
1045|0|2
1046|0|8
1047|0|2
1048|0|5
1049|0|2
1050|0|4
1051|0|2
1052|0|4
1053|0|2
1054|0|4
1055|0|2
1056|0|4
1057|0|2
1058|0|4
1059|0|2
1060|0|4
1061|0|2
1062|0|4
1063|0|2
1064|0|8
1065|0|2
1066|0|4
1067|0|2
1068|1|0
1069|0|2
1070|1|0
1071|0|2
1072|1|0
1073|0|2
1074|1|0
1075|0|2
1076|1|0
1077|0|2
1078|1|0
1079|0|2
1080|1|0
1081|0|2
1082|1|0
1083|0|2
1084|1|0
1085|0|2
1086|1|0
1087|0|2
1088|1|0
1089|0|2
1090|1|0
1091|0|2
1092|1|0
1093|0|2
1094|0|4
1095|0|2
1096|0|4
1097|0|2
1098|0|4
1099|0|2
1100|1|4
1101|0|2
1102|0|6
1103|0|2
1104|0|6
1105|0|2
1106|0|4
1107|0|2
1108|0|4
1109|0|2
1110|1|4
1111|0|2
1112|1|4
1113|0|2
1114|1|0
1115|0|2
1116|1|0
1117|0|2
1118|1|0
1119|0|2
1120|1|0
1121|0|2
1122|1|0
1123|0|2
1124|1|0
1125|0|2
1126|1|0
1127|0|2
1128|1|8
1129|0|2
1130|1|4
1131|0|2
1132|1|8
1133|0|2
1134|1|5
1135|0|2
1136|0|4
1137|0|2
1138|0|5
1139|0|2
1140|1|0
1141|0|2
1142|1|0
1143|0|2
1144|1|0
1145|0|2
1146|1|0
1147|0|2
1148|1|0
1149|0|2
1150|1|0
1151|0|2
1152|0|4
1153|0|2
1154|0|6
1155|0|2
1156|1|5
1157|0|2
1158|1|5
1159|0|2
1160|1|4
1161|0|2
1162|3|4
1163|0|2
1164|1|8
1165|0|2
1166|1|0
1167|0|2
1168|1|0
1169|0|2
1170|1|0
1171|0|2
1172|1|0
1173|0|2
1174|1|8
1175|0|2
1176|1|0
1177|0|2
1178|1|0
1179|0|2
1180|1|0
1181|0|2
1182|1|0
1183|0|2
1184|1|0
1185|0|2
1186|1|0
1187|0|2
1188|1|0
1189|0|2
1190|1|0
1191|0|2
1192|1|0
1193|0|2
1194|0|4
1195|0|2
1196|0|5
1197|0|2
1198|1|5
1199|0|2
1200|1|5
1201|0|2
1202|1|5
1203|0|2
1204|1|0
1205|0|2
1206|1|0
1207|0|2
1208|0|4
1209|0|2
1210|0|2
1211|0|2
1212|0|4
1213|0|2
1214|1|0
1215|0|2
1216|1|0
1217|0|2
1218|1|0
1219|0|2
1220|0|4
1221|0|2
1222|2|8
1223|0|2
1224|0|8
1225|0|2
1226|9|3
1227|0|2
1228|1|0
1229|0|2
1230|1|0
1231|0|2
1232|1|0
1233|0|2
1234|0|4
1235|0|2
1236|1|4
1237|0|2
1238|0|3
1239|0|2
1240|0|3
1241|0|2
1242|1|0
1243|0|2
1244|1|0
1245|0|2
1246|1|0
1247|0|2
1248|1|0
1249|0|2
1250|1|0
1251|0|2
1252|1|0
1253|0|2
1254|1|0
1255|0|2
1256|0|4
1257|0|2
1258|0|5
1259|0|2
1260|0|5
1261|0|2
1262|0|5
1263|0|2
1264|0|5
1265|0|2
1266|0|5
1267|0|2
1268|0|5
1269|0|2
1270|0|5
1271|0|2
1272|1|0
1273|0|2
1274|1|0
1275|0|2
1276|1|4
1277|0|2
1278|1|4
1279|0|2
1280|0|4
1281|0|2
1282|1|0
1283|0|2
1284|1|0
1285|0|2
1286|1|0
1287|0|2
1288|0|8
1289|0|2
1290|0|8
1291|0|2
1292|0|8
1293|0|2
1294|0|8
1295|0|2
1296|0|5
1297|0|2
1298|1|8
1299|0|2
1300|1|2
1301|0|2
1302|1|8
1303|0|2
1304|2|8
1305|0|2
1306|1|8
1307|0|2
1308|2|4
1309|0|2
1310|1|8
1311|0|2
1312|1|0
1313|0|2
1314|1|0
1315|0|2
1316|1|0
1317|0|2
1318|1|0
1319|0|2
1320|1|0
1321|0|2
1322|0|8
1323|0|2
1324|2|8
1325|0|2
1326|0|8
1327|0|2
1328|1|5
1329|0|2
1330|1|0
1331|0|2
1332|1|0
1333|0|2
1334|1|0
1335|0|2
1336|1|0
1337|0|2
1338|1|0
1339|0|2
1340|1|0
1341|0|2
1342|1|0
1343|0|2
1344|1|4
1345|0|2
1346|1|4
1347|0|2
1348|1|4
1349|0|2
1350|1|0
1351|0|2
1352|1|8
1353|0|2
1354|1|8
1355|0|2
1356|1|4
1357|0|2
1358|1|4
1359|0|2
1360|0|4
1361|0|2
1362|0|4
1363|0|2
1364|0|2
1365|0|2
1366|0|1
1367|0|2
1368|0|4
1369|0|2
1370|0|4
1371|0|2
1372|0|4
1373|0|2
1374|0|4
1375|0|2
1376|1|0
1377|0|2
1378|1|0
1379|0|2
1380|1|0
1381|0|2
1382|1|0
1383|0|2
1384|1|0
1385|0|2
1386|1|0
1387|0|2
1388|1|0
1389|0|2
1390|1|8
1391|0|2
1392|1|0
1393|0|2
1394|1|0
1395|0|2
1396|1|8
1397|0|2
1398|1|4
1399|0|2
1400|1|0
1401|0|2
1402|0|4
1403|0|2
1404|0|4
1405|0|2
1406|0|4
1407|0|2
1408|1|0
1409|0|2
1410|1|0
1411|0|2
1412|1|0
1413|0|2
1414|1|0
1415|0|2
1416|1|0
1417|0|2
1418|1|0
1419|0|2
1420|0|4
1421|0|2
1422|0|4
1423|0|2
1424|0|4
1425|0|2
1426|0|4
1427|0|2
1428|0|4
1429|0|2
1430|0|4
1431|0|2
1432|0|4
1433|0|2
1434|0|4
1435|0|2
1436|0|4
1437|0|2
1438|1|0
1439|0|2
1440|1|0
1441|0|2
1442|1|0
1443|0|2
1444|1|0
1445|0|2
1446|0|4
1447|0|2
1448|0|4
1449|0|2
1450|0|4
1451|0|2
1452|1|4
1453|0|2
1454|1|0
1455|0|2
1456|1|0
1457|0|2
1458|0|4
1459|0|2
1460|1|0
1461|0|2
1462|1|0
1463|0|2
1464|1|0
1465|0|2
1466|1|0
1467|0|2
1468|1|0
1469|0|2
1470|1|0
1471|0|2
1472|4|2
1473|0|2
1474|0|5
1475|0|2
1476|1|0
1477|0|2
1478|1|0
1479|0|2
1480|0|2
1481|0|2
1482|0|2
1483|0|2
1484|1|0
1485|0|2
1486|0|1
1487|0|2
1488|0|1
1489|0|2
1490|0|2
1491|0|2
1492|1|2
1493|0|2
1494|1|2
1495|0|2
1496|1|0
1497|0|2
1498|1|3
1499|0|2
1500|1|3
1501|0|2
1502|1|0
1503|0|2
1504|1|0
1505|0|2
1506|1|0
1507|0|2
1508|0|3
1509|0|2
1510|0|3
1511|0|2
1512|1|0
1513|0|2
1514|1|2
1515|0|2
1516|1|0
1517|0|2
1518|1|0
1519|0|2
1520|1|3
1521|0|2
1522|1|3
1523|0|2
1524|1|0
1525|0|2
1526|1|0
1527|0|2
1528|0|3
1529|0|2
1530|4|2
1531|0|2
1532|0|4
1533|0|2
1534|1|0
1535|0|2
1536|1|4
1537|0|2
1538|1|5
1539|0|2
1540|1|0
1541|0|2
1542|1|0
1543|0|2
1544|1|0
1545|0|2
1546|1|0
1547|0|2
1548|1|0
1549|0|2
1550|1|0
1551|0|2
1552|1|0
1553|0|2
1554|1|4
1555|0|2
1556|1|4
1557|0|2
1558|1|4
1559|0|2
1560|1|4
1561|0|2
1562|1|4
1563|0|2
1564|1|4
1565|0|2
1566|1|4
1567|0|2
1568|1|0
1569|0|2
1570|1|0
1571|0|2
1572|1|4
1573|0|2
1574|1|0
1575|0|2
1576|1|0
1577|0|2
1578|1|8
1579|0|2
1580|1|4
1581|0|2
1582|1|0
1583|0|2
1584|4|10
1585|0|2
1586|1|0
1587|0|2
1588|1|0
1589|0|2
1590|1|0
1591|0|2
1592|1|0
1593|0|2
1594|0|2
1595|0|2
1596|0|2
1597|0|2
1598|1|2
1599|0|2
1600|0|2
1601|0|2
1602|0|4
1603|0|2
1604|0|2
1605|0|2
1606|0|2
1607|0|2
1608|0|2
1609|0|2
1610|1|3
1611|0|2
1612|1|3
1613|0|2
1614|0|2
1615|0|2
1616|0|2
1617|0|2
1618|1|2
1619|0|2
1620|0|2
1621|0|2
1622|0|2
1623|0|2
1624|0|2
1625|0|2
1626|0|2
1627|0|2
1628|1|2
1629|0|2
1630|1|8
1631|0|2
1632|0|5
1633|0|2
1634|0|5
1635|0|2
1636|0|5
1637|0|2
1638|1|0
1639|0|2
1640|1|8
1641|0|2
1642|1|0
1643|0|2
1644|1|0
1645|0|2
1646|1|8
1647|0|2
1648|1|0
1649|0|2
1650|1|0
1651|0|2
1652|1|0
1653|0|2
1654|0|2
1655|0|2
1656|0|2
1657|0|2
1658|0|2
1659|0|2
1660|0|2
1661|0|2
1662|0|5
1663|0|2
1664|4|2
1665|0|2
1666|1|0
1667|0|2
1668|1|0
1669|0|2
1670|1|0
1671|0|2
1672|1|0
1673|0|2
1674|1|0
1675|0|2
1676|1|0
1677|0|2
1678|0|2
1679|0|2
1680|0|5
1681|0|2
1682|0|3
1683|0|2
1684|0|3
1685|0|2
1686|1|0
1687|0|2
1688|1|0
1689|0|2
1690|1|0
1691|0|2
1692|1|0
1693|0|2
1694|0|2
1695|0|2
1696|0|2
1697|0|2
1698|0|2
1699|0|2
1700|0|2
1701|0|2
1702|0|2
1703|0|2
1704|1|0
1705|0|2
1706|1|8
1707|0|2
1708|1|0
1709|0|2
1710|1|0
1711|0|2
1712|1|0
1713|0|2
1714|1|0
1715|0|2
1716|1|0
1717|0|2
1718|1|0
1719|0|2
1720|1|0
1721|0|2
1722|1|0
1723|0|2
1724|0|2
1725|0|2
1726|0|4
1727|0|2
1728|2|8
1729|0|2
1730|1|6
1731|0|2
1732|1|0
1733|0|2
1734|1|0
1735|0|2
1736|1|0
1737|0|2
1738|1|0
1739|0|2
1740|1|0
1741|0|2
1742|1|0
1743|0|2
1744|0|5
1745|0|2
1746|1|0
1747|0|2
1748|1|0
1749|0|2
1750|0|2
1751|0|2
1752|0|8
1753|0|2
1754|0|4
1755|0|2
1756|1|4
1757|0|2
1758|1|0
1759|0|2
1760|1|0
1761|0|2
1762|1|0
1763|0|2
1764|1|0
1765|0|2
1766|2|5
1767|0|2
1768|1|0
1769|0|2
1770|0|4
1771|0|2
1772|0|5
1773|0|2
1774|2|4
1775|0|2
1776|2|4
1777|0|2
1778|0|4
1779|0|2
1780|1|0
1781|0|2
1782|1|0
1783|0|2
1784|1|0
1785|0|2
1786|0|5
1787|0|2
1788|0|5
1789|0|2
1790|0|3
1791|0|2
1792|0|3
1793|0|2
1794|0|3
1795|0|2
1796|1|5
1797|0|2
1798|1|0
1799|0|2
1800|1|0
1801|0|2
1802|1|3
1803|0|2
1804|1|0
1805|0|2
1806|1|0
1807|0|2
1808|1|0
1809|0|2
1810|1|0
1811|0|2
1812|1|0
1813|0|2
1814|1|0
1815|0|2
1816|1|0
1817|0|2
1818|1|0
1819|0|2
1820|1|0
1821|0|2
1822|1|0
1823|0|2
1824|1|0
1825|0|2
1826|0|4
1827|0|2
1828|0|4
1829|0|2
1830|1|0
1831|0|2
1832|0|4
1833|0|2
1834|1|4
1835|0|2
1836|1|0
1837|0|2
1838|1|0
1839|0|2
1840|1|0
1841|0|2
1842|1|0
1843|0|2
1844|1|0
1845|0|2
1846|1|0
1847|0|2
1848|1|0
1849|0|2
1850|1|0
1851|0|2
1852|1|0
1853|0|2
1854|1|0
1855|0|2
1856|1|0
1857|0|2
1858|1|0
1859|0|2
1860|1|0
1861|0|2
1862|1|0
1863|0|2
1864|1|0
1865|0|2
1866|0|4
1867|0|2
1868|1|0
1869|0|2
1870|1|8
1871|0|2
1872|0|4
1873|0|2
1874|1|0
1875|0|2
1876|1|0
1877|0|2
1878|0|4
1879|0|2
1880|0|4
1881|0|2
1882|1|4
1883|0|2
1884|0|4
1885|0|2
1886|0|4
1887|0|2
1888|0|4
1889|0|2
1890|0|4
1891|0|2
1892|1|0
1893|0|2
1894|1|4
1895|0|2
1896|1|4
1897|0|2
1898|0|4
1899|0|2
1900|0|3
1901|0|2
1902|0|3
1903|0|2
1904|1|0
1905|0|2
1906|0|8
1907|0|2
1908|0|2
1909|0|2
1910|0|8
1911|0|2
1912|0|3
1913|0|2
1914|2|8
1915|0|2
1916|1|4
1917|0|2
1918|1|4
1919|0|2
1920|1|4
1921|0|2
1922|1|4
1923|0|2
1924|1|4
1925|0|2
1926|4|4
1927|0|2
1928|1|0
1929|0|2
1930|1|0
1931|0|2
1932|1|0
1933|0|2
1934|1|0
1935|0|2
1936|1|0
1937|0|2
1938|1|0
1939|0|2
1940|1|0
1941|0|2
1942|0|5
1943|0|2
1944|1|0
1945|0|2
1946|1|0
1947|0|2
1948|1|0
1949|0|2
1950|1|0
1951|0|2
1952|1|0
1953|0|2
1954|1|0
1955|0|2
1956|1|0
1957|0|2
1958|1|0
1959|0|2
1960|1|0
1961|0|2
1962|0|5
1963|0|2
1964|0|5
1965|0|2
1966|1|0
1967|0|2
1968|1|0
1969|0|2
1970|1|0
1971|0|2
1972|1|0
1973|0|2
1974|1|0
1975|0|2
1976|0|5
1977|0|2
1978|1|0
1979|0|2
1980|1|0
1981|0|2
1982|0|5
1983|0|2
1984|1|5
1985|0|2
1986|1|0
1987|0|2
1988|0|5
1989|0|2
1990|1|5
1991|0|2
1992|0|5
1993|0|2
1994|1|0
1995|0|2
1996|1|0
1997|0|2
1998|1|0
1999|0|2
2000|0|5
2001|0|2
2002|0|5
2003|0|2
2004|1|0
2005|0|2
2006|1|0
2007|0|2
2008|1|8
2009|0|2
2010|1|8
2011|0|2
2012|1|8
2013|0|2
2014|1|8
2015|0|2
2016|1|8
2017|0|2
2018|1|8
2019|0|2
2020|1|8
2021|0|2
2022|1|8
2023|0|2
2024|1|8
2025|0|2
2026|1|8
2027|0|2
2028|1|8
2029|0|2
2030|1|0
2031|0|2
2032|1|0
2033|0|2
2034|1|8
2035|0|2
2036|1|8
2037|0|2
2038|0|5
2039|0|2
2040|1|0
2041|0|2
2042|1|0
2043|0|2
2044|1|0
2045|0|2
2046|0|2
2047|0|2
2048|1|0
2049|0|2
2050|1|0
2051|0|2
2052|1|0
2053|0|2
2054|1|0
2055|0|2
2056|1|8
2057|0|2
2058|1|8
2059|0|2
2060|1|0
2061|0|2
2062|1|0
2063|0|2
2064|1|0
2065|0|2
2066|1|0
2067|0|2
2068|0|1
2069|0|2
2070|0|8
2071|0|2
2072|0|4
2073|0|2
2074|1|0
2075|0|2
2076|1|0
2077|0|2
2078|1|0
2079|0|2
2080|1|0
2081|0|2
2082|1|0
2083|0|2
2084|1|0
2085|0|2
2086|1|0
2087|0|2
2088|1|0
2089|0|2
2090|1|0
2091|0|2
2092|1|0
2093|0|2
2094|1|0
2095|0|2
2096|1|0
2097|0|2
2098|1|0
2099|0|2
2100|1|0
2101|0|2
2102|1|0
2103|0|2
2104|1|0
2105|0|2
2106|1|0
2107|0|2
2108|1|0
2109|0|2
2110|1|0
2111|0|2
2112|1|0
2113|0|2
2114|1|0
2115|0|2
2116|1|0
2117|0|2
2118|1|0
2119|0|2
2120|1|0
2121|0|2
2122|1|0
2123|0|2
2124|1|0
2125|0|2
2126|1|0
2127|0|2
2128|1|0
2129|0|2
2130|1|0
2131|0|2
2132|1|0
2133|0|2
2134|1|0
2135|0|2
2136|1|0
2137|0|2
2138|1|0
2139|0|2
2140|1|0
2141|0|2
